779457-1009-0010-patch4-407.jpg,LabelNotFound,398,1.32639,1.64775,1.65994,2.19225,1.52399,0.319139,Incorrect,319,522,493,638,800,1200,779457-1009-0010-patch5-247.jpg,398,319,551,493,667,779457-1009-0010
779457-1009-0010-patch4-429.jpg,LabelNotFound,398,1.4396,2.05463,2.02598,2.68138,1.71301,0.463051,Incorrect,319,551,493,667,800,1200,779457-1009-0010-patch5-247.jpg,398,319,551,493,667,779457-1009-0010
779457-1009-0010-patch5-231.jpg,LabelNotFound,398,1.33685,1.59139,1.43675,1.90418,2.13154,0.864571,Incorrect,259,518,486,669,800,1200,779457-1009-0010-patch5-247.jpg,398,319,551,493,667,779457-1009-0010
779457-1009-0010-patch5-232.jpg,LabelNotFound,398,1.30892,1.55114,1.44535,2.06503,1.3429,0.490006,Incorrect,296,518,523,669,800,1200,779457-1009-0010-patch5-247.jpg,398,319,551,493,667,779457-1009-0010
779457-1009-0010-patch5-247.jpg,LabelNotFound,398,1.39378,1.4408,1.25402,1.97015,2.06293,0.834974,Incorrect,259,555,486,706,800,1200,779457-1009-0010-patch5-247.jpg,398,319,551,493,667,779457-1009-0010
779457-1009-0011-patch3-919.jpg,LabelNotFound,385,1.7321,2.15394,1.79648,2.0104,1.82506,0.686769,Incorrect,440,638,573,727,800,1200,779457-1009-0011-patch5-283.jpg,385,440,638,573,727,779457-1009-0011
779457-1009-0011-patch4-476.jpg,LabelNotFound,385,1.35993,1.51476,1.34358,1.59795,1.67343,0.557156,Incorrect,406,609,580,725,800,1200,779457-1009-0011-patch5-283.jpg,385,440,638,573,727,779457-1009-0011
779457-1009-0011-patch4-477.jpg,LabelNotFound,385,1.2711,1.94125,1.54283,1.86043,1.55099,0.971018,Incorrect,435,609,609,725,800,1200,779457-1009-0011-patch5-283.jpg,385,440,638,573,727,779457-1009-0011
779457-1009-0011-patch4-498.jpg,LabelNotFound,385,1.35012,1.77076,1.45378,1.72217,1.84557,0.536313,Incorrect,406,638,580,754,800,1200,779457-1009-0011-patch5-283.jpg,385,440,638,573,727,779457-1009-0011
779457-1009-0011-patch4-499.jpg,LabelNotFound,385,1.39235,2.11734,1.66221,1.98118,1.63223,0.976467,Incorrect,435,638,609,754,800,1200,779457-1009-0011-patch5-283.jpg,385,440,638,573,727,779457-1009-0011
779457-1009-0011-patch5-266.jpg,LabelNotFound,385,1.07724,0.986287,0.918153,1.51651,1.43023,0.547071,Incorrect,370,592,597,743,800,1200,779457-1009-0011-patch5-283.jpg,385,440,638,573,727,779457-1009-0011
779457-1009-0011-patch5-267.jpg,LabelNotFound,385,1.18818,1.40865,1.19504,1.76646,1.48321,1.15868,Incorrect,407,592,634,743,800,1200,779457-1009-0011-patch5-283.jpg,385,440,638,573,727,779457-1009-0011
